key,value
4591,39440
27904,79098
25143,20481
42250,41642
14190,34638
45097,4054
36951,58406
12950,41654
11334,28831
27647,56550
13615,74082
11081,76668
23654,90445
30531,77622
26471,70400
15039,50159
43570,29707
45816,27130
24400,16195
3812,34497
26255,47233
47323,76812
29395,29046
10455,60981
46444,95559
48750,56877
4064,5288
43655,75180
1318,75724
21555,92511
46392,13423
11001,22889
17114,50113
37389,85698
3113,25753
5153,78295
44378,23957
40019,8201
10439,1616
42954,13681
34299,66056
18330,95549
20306,75126
3555,19713
23326,25705
26558,25654
1513,2650
13276,77190
1182,2981
38084,85739
17514,26642
37574,70569
3893,25373
36155,14117
5855,58787
33153,88935
25695,97149
4095,1286
13486,46242
8267,29804
47913,1225
40050,15200
9864,17272
41647,95413
33392,85056
1761,45500
44952,98106
23448,99215
6548,1677
15792,86638
22890,10114
21054,36988
19521,65863
15839,98882
35655,83487
28125,15129
12365,27993
8839,95181
10334,44667
34033,31161
38347,61997
10460,44638
14329,27450
25888,22684
21470,37657
5647,46143
41181,38176
22533,3020
36032,64139
4613,5683
35797,52535
3359,42246
41514,5416
13739,13206
16369,33649
26979,23172
37668,61698
9418,47945
32136,59648
47118,33481
33975,87731
26181,83131
21161,7774
29761,33977
25152,80150
29753,64006
7450,42764
2561,83240
37649,94574
43236,78002
43423,70672
5065,51424
12839,61588
43665,30602
38274,42262
21380,41170
33668,59247
35291,85778
37936,38436
6327,69703
48239,92469
39493,3886
42337,93629
19544,96446
48731,33772
10771,98823
48069,77810
24876,25258
34595,22990
19485,1173
43361,22647
12201,99315
27911,33934
2482,77267
1915,67996
39239,94557
43122,81719
3977,54403
45564,53199
43199,28052
31952,7105
48987,20105
26492,5904
40465,77477
40079,69681
13543,32331
46601,71268
34317,19356
23445,64274
1848,2333
20641,92927
5902,23926
8052,5608
33168,68933
4074,52758
47840,69129
33085,96666
6646,21433
36093,16037
21041,79384
21738,61303
27344,46446
932,89742
6156,97109
40042,81009
1953,32871
9579,44379
10641,83142
26478,91350
46414,59510
36326,97483
42752,69689
43163,48970
28634,74673
35375,44581
22122,93428
37578,61235
4780,26033
5947,98354
40471,37516
28692,90316
27414,10888
46605,17204
18738,13272
45742,48382
9584,29319
39980,99394
14180,38816
11416,16494
15834,57228
7682,20499
5856,16890
1613,78311
11483,97734
32166,45423
46369,59466
15526,81950
13217,3702
20847,59068
28607,6637
24475,12739
29004,64922
40975,26121
43977,81440
26120,27259
16340,49395
21510,14630
35874,59839
47281,23278
13238,67627
10651,89034
32938,5663
15473,96180
48859,34151
15803,69342
12267,24113
29902,16421
32616,57590
12900,2852
26119,89510
21940,73788
28661,11604
26539,46984
48927,75069
12622,88559
27121,47230
19464,73374
47664,54523
5478,44625
6926,90672
18326,36588
27865,92327
15205,95676
47090,14996
20616,19825
7374,72376
25268,99888
16530,55130
46261,59928
10157,39891
20256,50678
10770,55555
10611,80777
11956,6732
36351,26941
24138,96584
9435,4591
16435,38249
19520,68328
31255,54495
37840,49862
12689,79068
23478,22827
18510,98022
46577,88206
17778,84921
3214,83628
38057,30589
35081,64842
5993,46930
7128,63859
21492,37919
21284,41293
1909,23442
45020,77636
40208,18504
255,5486
17079,18490
23293,63628
3691,66469
46222,35940
49076,99049
6832,90694
4882,1317
41554,71736
15555,94743
47623,47112
4054,546
357,79908
37462,19318
30830,90294
19123,12989
39060,70962
38103,1650
17824,71455
1811,42350
35069,77729
34623,94486
17507,42827
15637,39691
2146,65704
18033,30110
38799,95685
30378,50157
20600,33395
3396,44998
33446,7403
13205,32646
26684,97041
16188,70403
28438,20482
37927,38085
14801,35073
6933,12316
33267,7276
41247,35584
20577,96965
5098,65153
41963,30155
36329,77570
6363,87940
18800,79966
21912,3640
46264,35042
15905,1460
11175,48128
16150,6724
20387,99437
47579,49616
48443,26152
41094,49222
35193,50793
27832,51973
26001,21623
14510,87367
36317,7644
41792,72088
46355,27815
40692,21988
38460,29870
6458,57318
25427,99398
1459,57643
37541,15468
26370,82324
1439,32356
37020,30028
19184,52464
5154,97441
27560,1751
12461,53089
37369,56286
3551,16501
42827,63595
45126,29290
25064,13694
33235,26134
8137,13678
15229,60897
41118,67494
7780,44393
44047,6891
13540,54316
36185,12936
13005,78523
32362,40477
49472,40870
33496,44297
34249,90149
35903,91344
16679,58547
12193,87972
32926,3083
24748,42015
21657,40810
40576,10734
10133,87420
8278,70457
3647,43768
2846,94440
16153,21569
26237,27138
316,52280
16801,92158
37067,89484
37764,84680
17287,84297
90,44068
11285,76513
47699,4183
19163,93453
28676,68221
41363,98916
28059,36369
8778,34885
18084,1082
7238,3213
41,72103
38698,92903
21068,85257
44772,77491
28309,65277
16535,82250
17581,5838
42192,50636
29828,61671
38495,5745
19683,58100
30698,11035
28454,64149
3606,49804
36133,48670
2221,96335
5681,21759
41542,33524
3473,75832
13082,53781
30241,10137
36005,13056
22915,94502
21436,99127
22610,12628
47813,28932
46978,28216
16881,33583
45847,83934
27757,25221
3697,33677
39967,759
20007,43362
49536,49794
14648,5498
15388,26729
47253,44653
479,32599
37161,10405
570,64991
22514,87360
47045,15923
21734,70772
34833,51804
45611,85665
28426,54389
32567,47731
36751,76398
24336,46085
9921,7388
42075,34401
34741,484
22113,38502
20608,45924
5811,4403
20572,28399
18202,91483
3402,49450
20013,65565
17647,27721
4685,41095
11052,97839
43109,23378
5990,5847
20812,96629
3091,31864
11112,92748
1652,29655
12575,61410
32147,21578
29325,75429
21959,42147
18367,10740
24613,98942
28789,80276
48180,71407
15413,82497
2647,50424
38693,71370
37090,37829
17078,33539
30512,61157
48464,82241
40304,10945
19805,98976
1521,73538
42267,76600
15424,34326
47468,6353
43356,81434
20467,26873
11209,56873
7354,37025
49000,74019
9266,97751
22475,73091
9555,42047
37869,42763
39870,51322
36991,35881
11104,59158
16385,27097
3908,79607
28733,67759
15623,47190
30949,85515
40386,79053
15903,94297
45658,2535
33481,16254
29767,2548
13468,35982
8487,7000
33437,36429
14332,45638
41001,21611
30371,9526
13194,85207
23033,25373
5497,91913
1153,84255
22462,62294
20174,62650
15000,26205
7507,40416
7361,20895
7248,38291
20946,11646
44682,46425
42300,92147
46822,76406
29091,38742
1363,41113
18063,96183
41990,59421
42572,87751
31736,48101
3041,26965
33948,29561
27953,88741
9655,42871
35787,17688
33843,91817
6507,99593
48132,83697
41354,59005
45812,18712
39196,701
22372,55818
47524,35951
8732,27512
26358,83627
47454,41790
39142,57643
43938,69282
32983,18145
35853,96735
5092,94552
3778,52038
8846,28324
40469,98089
42054,37127
8769,78833
27709,86852
34376,62527
16727,2051
43183,31022
30169,25514
34704,61687
34710,53162
16378,17967
41932,23708
33480,18909
45173,16326
5360,92239
29228,91379
868,46050
29243,82757
44605,51257
48175,69442
14265,51173
4184,45402
48452,53276
24823,29650
13796,72118
36788,90204
2539,46256
39448,68859
49975,49781
27583,10575
27048,23697
30200,67458
19406,16989
47746,43147
1873,21036
28623,634
3276,94476
15813,48261
37809,67558
5392,42234
5708,37527
10493,26048
20055,34701
40328,57701
36375,6787
14406,56573
1685,53230
7641,22156
36423,61023
43674,62694
22563,30540
38948,44416
23421,89132
46857,83641
346,62779
382,42425
17745,38997
8898,95325
41083,41238
30351,44249
21395,5474
42070,29779
14520,26712
893,90344
15338,74177
16476,31192
23477,65683
25647,9534
27680,60140
27392,1143
2096,36810
6951,92472
48988,92632
22121,14684
41010,95972
5709,14906
11357,40262
27342,71513
27250,47548
24961,43311
12886,92980
31514,54478
51,42116
29422,2772
26079,1063
23123,58810
32048,83989
30954,91883
2773,12323
45925,64826
38557,87260
12215,91503
20326,84953
15752,2467
39533,68737
18779,62936
7860,65899
14512,73185
1159,74905
28933,80837
20135,2775
10988,79239
512,33014
26866,18971
44469,64212
2027,18621
16415,99130
13860,94597
27559,51695
190,55290
37342,24951
15845,59357
14528,2808
11739,62426
20628,74963
452,72541
43188,9837
33484,1635
15867,3381
759,89341
34759,79088
4215,29862
32187,99538
6174,46422
3787,4231
45207,47498
38462,33300
42016,30787
4033,37504
33682,75321
13811,85296
25662,83626
34116,85452
34530,68502
32455,10757
33963,64492
48593,73650
14267,18700
31410,29117
7681,18090
46462,20783
10161,54159
29242,28387
217,62967
30221,17214
29744,99345
10076,53078
15584,96710
33167,67120
7739,77830
31548,3971
48921,25806
11252,82526
37504,43511
21023,84104
3280,55962
12999,20624
16271,32811
6940,90609
28525,98945
11868,5784
5412,47295
1861,14054
25871,48492
4128,83190
24751,33860
22056,72601
23906,47577
39576,13902
33945,8877
22288,73247
32824,1791
32955,72970
43841,90018
45328,23376
4269,72761
4148,91538
41495,1952
35592,44979
19893,97926
18306,87419
6109,73260
24769,33367
42669,58148
2309,26147
31056,30686
44360,6245
23606,27738
31501,44405
23463,83255
36884,48364
29634,59799
47428,68595
4593,13651
33680,55181
34356,74392
29714,51584
22638,83682
39574,28174
24547,53802
45790,76533
15494,88881
33144,83913
5747,24749
10563,45339
19152,44327
10225,72205
44593,79515
27462,22909
1922,48614
25223,28626
33673,98494
8781,67967
37991,28662
15566,60648
18204,81505
6529,2334
15929,90343
34677,51025
15030,60603
7607,63193
2946,40566
22649,89389
17388,71663
44901,26122
22607,23337
14646,61508
17166,65097
37397,71410
35447,94129
15026,4665
37445,60154
27395,41048
44734,80320
10465,60954
13271,12961
34482,69670
8922,87847
26655,13365
49695,32640
4629,3802
48313,51647
45931,30479
1829,73874
24933,45969
9559,5068
4522,12939
45881,58905
40463,39727
46512,81806
41576,81033
10555,79416
34801,12457
11815,89174
30673,17459
27029,80614
45559,89077
35268,54267
13088,6671
24407,650
11900,58835
19938,9990
20644,14514
24893,42962
15134,1778
2432,13198
44735,46331
10580,86984
9637,19183
13878,56703
26914,66918
37558,11225
10397,98259
16474,81145
16084,77807
4137,7104
3385,19422
33009,17794
24935,53391
27684,9313
4650,30590
40606,44221
16570,57674
4376,80358
11422,39647
2813,42998
35036,90634
26195,25422
30524,66336
36507,435
1754,88842
1542,62816
26418,93588
5376,86216
30093,15525
12964,62578
347,14824
9471,92904
46149,28674
24013,65746
46063,31165
35254,11376
5558,87325
15009,79292
4283,9235
16437,38250
35240,21155
36837,58492
5469,86804
16852,27504
17182,95085
14772,36342
23646,91720
39420,76205
42576,64344
42602,89531
46827,44585
16473,26611
47626,16026
41126,11988
10622,18173
5336,22602
18756,7276
8768,24692
32527,56678
33910,56394
2415,7753
6756,80562
11734,54214
33762,36526
7973,12551
41385,90676
35183,18843
36209,38331
29766,9500
39987,53
47447,32154
45718,58697
12222,7078
17475,42208
42386,11950
31120,3998
46384,58985
3217,64316
35392,70974
38372,96792
45719,75309
1663,45282
22606,69007
9058,31803
4773,6915
25032,55592
40447,73013
4298,32897
37119,29952
32202,91385
3388,81078
850,74670
24890,29137
23343,52104
35130,21441
25248,11855
2080,80827
18663,35624
10187,5183
46520,23732
5440,79868
12252,408
12782,3225
47169,19620
44329,7395
1788,80015
46680,43411
11276,94146
44877,81539
46879,14391
25314,32689
6790,37246
13522,43899
13901,16097
8978,71975
47489,88445
12303,1096
40887,57220
14949,13421
32834,85736
38514,85351
35778,11500
6647,8763
17445,18228
48419,98908
18000,82032
1830,62214
28361,25185
38509,67450
6283,13237
9882,21251
40474,59689
36691,45421
40660,80240
318,31645
20977,49631
14303,34981
41869,70716
31096,22663
34817,80715
22204,63143
26623,77276
32347,70884
9635,70447
48159,28897
6395,69204
19174,37971
35609,47774
41705,37847
22252,87293
17866,59269
32825,70789
10342,31765
8224,11337
35161,12106
23086,61396
19585,81596
22275,52532
40457,3944
15316,30927
172,71004
28704,2637
6158,25357
49656,86255
38055,74111
996,24952
27266,17037
30528,82370
11447,73603
26300,46175
42807,79391
16573,64528
39222,70900
36967,7939
10318,81593
48902,94351
9100,93380
26267,43398
39267,49622
44387,10972
1779,61993
44590,35377
4937,62166
36260,53866
2828,56054
8176,87642
28529,45617
12859,45647
20753,36269
6493,58625
28592,67568
7086,68493
31943,76525
40476,32361
4671,79598
48229,21380
49427,80127
46786,35425
42900,29349
4491,3464
19596,56312
48023,39968
17851,10754
16017,56949
21816,31572
17554,25072
32776,91324
21658,43775
29704,70091
10687,68492
23617,93821
4547,5711
15248,68522
10497,9192
25616,48878
34403,69888
13719,44104
18383,74060
25795,23601
13278,33327
13724,40955
46175,64952
38789,5411
5308,45043
32847,15895
15080,39182
20597,39122
41215,35583
12926,40209
9920,55289
37547,61290
15235,8211
22600,75225
39223,19264
44048,78714
28812,88741
16533,40785
42388,87414
3923,97132
41537,9037
7996,74751
26677,45178
31267,7171
7502,96889
30394,85619
24358,16903
26,17046
49089,26551
43481,36146
39794,20282
47820,9749
7735,3962
30144,73026
45482,89089
30458,23554
6072,2370
5554,91932
40440,26767
14269,16262
45137,4899
48033,9032
36336,54876
17289,44315
10706,73985
2565,73287
26257,92691
44474,34176
47668,63793
32159,42114
39343,17613
24023,99864
24236,70880
25533,98401
41192,74808
29453,41547
20979,91919
27608,32130
26384,15782
3980,98404
42632,54765
19525,30824
32140,2280
4166,87279
30186,65861
41820,99532
17057,93465
38839,44774
16625,70960
15033,42962
37571,47693
49014,10423
14937,36863
3871,82608
27452,65454
26817,90228
17471,59815
11135,44690
17360,65419
41703,10513
6697,20340
42318,38434
24332,15366
21288,83786
9569,806
1814,23987
32550,91476
33729,31984
27302,83548
16796,57510
30710,2998
46179,47952
37875,81269
37005,50496
40335,71026
12506,46153
32217,94155
24664,36740
10127,36059
15340,84804
2474,22528
18040,26982
13863,36691
43560,75703
10878,63829
10384,91925
46081,29450
28568,3958
15831,42763
32122,47962
27860,58481
9935,30309
48414,92118
29845,57342
17610,11471
16652,29178
22194,68010
24655,94019
17772,24106
36716,16507
18709,48484
10019,27600
25280,99713
6707,16535
47525,70033
24269,11114
11871,62176
1853,40872
23556,86352
12347,70891
29459,33441
2654,4365
36464,96596
29466,83760
42716,19891
34700,36499
20771,18226
8441,52105
13078,88932
49830,62996
17806,69446
23365,77982
22708,84712
21165,66290
10564,26238
4706,44668
45800,18168
44954,18349
10486,5536
40661,57268
2754,90804
22127,91057
41732,89582
48428,16137
16952,1321
44958,59796
12523,80364
38961,14677
23820,68086
15335,62394
27236,32520
43092,49528
49110,45692
17485,94907
29232,58615
49288,87379
11193,57457
24562,30824
26342,3947
43569,55936
28996,42021
42694,98055
41104,71892
5173,59702
18042,11898
41966,41626
6530,82123
1466,21259
2655,59967
